student_id,answer_id,subject_id,subject_name,Topic,Subtopic,q_text,q_image,q_text1,model solution,student answer,maximum_mark,mark_awarded,Mistake?,mistake category,topical skill level
181246,108823476,3,Science,Animals,Recognise birds based on their characteristics,Which of the following statements about birds are true?<br><br>A. All birds can fly.<br>B. All birds lay eggs.<br>C. All birds have beaks.<br>D. All birds cannot swim.<br><br>(1) A and B only<br>(2) A and D only<br>(3) B and C only<br>(4) C and D only,,Which of the following statements about birds are true?<br><br>A. All birds can fly.<br>B. All birds lay eggs.<br>C. All birds have beaks.<br>D. All birds cannot swim.<br><br>(1) A and B only<br>(2) A and D only<br>(3) B and C only<br>(4) C and D only,C,C,2,2,n,,10
181246,108823509,3,Science,Animals,Compare animals based on similarities and differences,"Which of the following characteristics is generally common between
an insect and a bird?<br>
<br>
(1) They reproduce by laying eggs.<br>
(2) Their young looks like the adult.<br>
(3) They have the same number of legs.<br>
(4) They have the same type of outer covering.<br>",,"Which of the following characteristics is generally common between
an insect and a bird?<br>
<br>
(1) They reproduce by laying eggs.<br>
(2) Their young looks like the adult.<br>
(3) They have the same number of legs.<br>
(4) They have the same type of outer covering.<br>",A,A,2,2,n,,10
181246,108823204,3,Science,Animals,Recognise mammals based on their characteristics,"Sally observed an animal and recorded her observation in her
notebook. It reads, 'Animal Z has webbed feet. It lays eggs and it
has hair on its body.' From the above description, which group of
animals does animal Z belong to?<br>
<br>
(1) Bird<br>
(2) Fish<br>
(3) Insect<br>
(4) Mammal",,"Sally observed an animal and recorded her observation in her
notebook. It reads, 'Animal Z has webbed feet. It lays eggs and it
has hair on its body.' From the above description, which group of
animals does animal Z belong to?<br>
<br>
(1) Bird<br>
(2) Fish<br>
(3) Insect<br>
(4) Mammal",D,D,2,2,n,,10
181246,113345117,3,Science,Animals,Animals that are Exceptions from their Animal Groups*,Which of the animal(s) give(s) birth to young?,,Which of the animal(s) give(s) birth to young?,<b>Dolphin</b> and <b>giraffe</b>.,Dolphin and giraffe,1,1,n,,10
181246,108411653,3,Science,Animals,Identify the animal groups based on their characteristics,Study the classification chart below.<br>,images/qi/Default Folder/115a_qsn_img_0_1592370206.png,Study the classification chart below.<br>,C,C,2,2,n,,10
181246,108823142,3,Science,Animals,Characteristics of animals,"Which of the following is/are the common characteristic(s) of animals?<br><br>
A. They make their own food.<br>
B. They give birth to their young alive.<br>
C. They need air, water and food to survive.<br>
D. They respond to changes in their surrounding.<br><br>
(1) C only<br>
(2) B and D<br>
(3) C and D<br>
(4) A, B and D<br>",,"Which of the following is/are the common characteristic(s) of animals?<br><br>
A. They make their own food.<br>
B. They give birth to their young alive.<br>
C. They need air, water and food to survive.<br>
D. They respond to changes in their surrounding.<br><br>
(1) C only<br>
(2) B and D<br>
(3) C and D<br>
(4) A, B and D<br>",C,C,2,2,n,,10
181246,108413467,3,Science,Living Things and Non-Living Things,Examples of living and non-living things*,Study the things in the group shown below.,images/qi/Default Folder/108a_qsn_img_0_1593778967.png,Study the things in the group shown below.,A,A,2,2,n,,10
181246,108411775,3,Science,Living Things and Non-Living Things,"Recognise living things need water, food and air to survive.","Samuel carried out an experiment with some green beans under
different conditions. The diagrams below illustrate his
observations after four days.",images/qi/Default Folder/126a_qsn_img_0_1573571946.png,"Samuel carried out an experiment with some green beans under
different conditions. The diagrams below illustrate his
observations after four days.",B,B,2,2,n,,10
181246,108413835,3,Science,Living Things and Non-Living Things,characteristics of living things: they reproduce*,"Livings things __________ to ensure the continuity of their own kind.<br>
<br>
(1) die<br>
(2) grow<br>
(3) reproduce<br>
(4) respond to changes",,"Livings things __________ to ensure the continuity of their own kind.<br>
<br>
(1) die<br>
(2) grow<br>
(3) reproduce<br>
(4) respond to changes",C,C,2,2,n,,10
181246,108413652,3,Science,Living Things and Non-Living Things,characteristics of living things: they grow*,"Sam recorded the mass of his pet hamster over 4 weeks. The graph
below shows the changes in his pet hamster's mass.",images/qi/Default Folder/185a_qsn_img_0_1596018596.png,"Sam recorded the mass of his pet hamster over 4 weeks. The graph
below shows the changes in his pet hamster's mass.",B,B,2,2,n,,10
181246,108414840,3,Science,Living Things and Non-Living Things,"Recognise that living things can grow, respond and reproduce","Based on Keegan's observation, state one characteristic of living
things.",,"Based on Keegan's observation, state one characteristic of living
things.",Living things <b>respond to changes</b> in their surroundings.,Living things&#44; need air&#44; food&#44; and water to survive,1,0,y,Life processes,10
181246,108445526,3,Science,Plants,Classify plants based on flowering or non-flowering,Study the diagram below.<br>,images/qi/Default Folder/106a_qsn_img_0_1596776640.png,Study the diagram below.<br>,B,B,2,2,n,,10
181246,108491290,3,Science,Plants,Recognise the characteristics of flowering plants.,"John compared the properties of four different plants in a
table.<br>
<br>
<br>
<table style=""height: 140px; width: px; border-width: 1px;"" align=
""center"" frame=""border"" rules=""all"">
<tbody>
<tr>
<td align=""center"" style=""width: 250px"">Property</td>
<td align=""center"" style=""width: 100px"">Rose</td>
<td align=""center"" style=""width: 100px"">Lotus</td>
<td align=""center"" style=""width: 100px"">Hibiscus</td>
<td align=""center"" style=""width: 100px"">Orchid</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">Does it have flowers?</td>
<td align=""center"" style=""width: px"">No</td>
<td align=""center"" style=""width: px"">Yes</td>
<td align=""center"" style=""width: px"">Yes</td>
<td align=""center"" style=""width: px"">Yes</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">Does it live on land?</td>
<td align=""center"" style=""width: px"">Yes</td>
<td align=""center"" style=""width: px"">No</td>
<td align=""center"" style=""width: px"">Yes</td>
<td align=""center"" style=""width: px"">Yes</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">Is it poisonous?</td>
<td align=""center"" style=""width: px"">Yes</td>
<td align=""center"" style=""width: px"">No</td>
<td align=""center"" style=""width: px"">No</td>
<td align=""center"" style=""width: px"">No</td>
</tr>
</tbody>
</table>",,"John compared the properties of four different plants in a
table.<br>
<br>
<br>
<table style=""height: 140px; width: px; border-width: 1px;"" align=
""center"" frame=""border"" rules=""all"">
<tbody>
<tr>
<td align=""center"" style=""width: 250px"">Property</td>
<td align=""center"" style=""width: 100px"">Rose</td>
<td align=""center"" style=""width: 100px"">Lotus</td>
<td align=""center"" style=""width: 100px"">Hibiscus</td>
<td align=""center"" style=""width: 100px"">Orchid</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">Does it have flowers?</td>
<td align=""center"" style=""width: px"">No</td>
<td align=""center"" style=""width: px"">Yes</td>
<td align=""center"" style=""width: px"">Yes</td>
<td align=""center"" style=""width: px"">Yes</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">Does it live on land?</td>
<td align=""center"" style=""width: px"">Yes</td>
<td align=""center"" style=""width: px"">No</td>
<td align=""center"" style=""width: px"">Yes</td>
<td align=""center"" style=""width: px"">Yes</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">Is it poisonous?</td>
<td align=""center"" style=""width: px"">Yes</td>
<td align=""center"" style=""width: px"">No</td>
<td align=""center"" style=""width: px"">No</td>
<td align=""center"" style=""width: px"">No</td>
</tr>
</tbody>
</table>",A,C,2,0,y,Concept gap,10
181246,108446273,3,Science,Plants,Characteristics of plants in general,"Animals get food by eating plants, animals or both. Green plants
get food by __________.<br>
<br>
(1) making their own<br>
(2) taking it from the soil<br>
(3) taking it from the Sun<br>
(4) waiting for man to feed them",,"Animals get food by eating plants, animals or both. Green plants
get food by __________.<br>
<br>
(1) making their own<br>
(2) taking it from the soil<br>
(3) taking it from the Sun<br>
(4) waiting for man to feed them",A,C,2,0,y,Plant characteristics,10
181246,110828935,3,Science,Plants,Understand that plants grow towards sunlight*,"The brightly lit lamp is now moved as shown below. Draw the plant
in the box provided.",images/qi/Default Folder/600b_qsn_img_0_1596859162.png,"The brightly lit lamp is now moved as shown below. Draw the plant
in the box provided.",,,1,1,n,,10
181246,108446161,3,Science,Plants,Recognise the characteristics of non-flowering plants.,Study the plants as shown below.<br>,images/qi/Default Folder/392a_qsn_img_0_1573477158.png,Study the plants as shown below.<br>,B,B,2,2,n,,10
181246,113329951,3,Science,Plants,Examples of flowering and non-flowering plants*,"Which of the following reproduces by spores?<br>
<br>
(1) Cactus<br>
(2) Mimosa plant<br>
(3) Moss<br>
(4) Water lotus<br>",,"Which of the following reproduces by spores?<br>
<br>
(1) Cactus<br>
(2) Mimosa plant<br>
(3) Moss<br>
(4) Water lotus<br>",C,A,2,0,y,Spore producers,10
181246,108446244,3,Science,Plants,Compare characteristics of flowering & non-flowering plants.,"The table below shows the characteristics of Plants P, Q, R and S.
A tick means that the plant has the characteristic.<br>
<br>
<br>
<table style=""height: 140px; width: px; border-width: 1px;"" align=
""center"" frame=""border"" rules=""all"">
<tbody>
<tr>
<td align=""center"" style=""width: 80px"">Plant</td>
<td align=""center"" style=""width: 100px"">Has a<br>
weak stem</td>
<td align=""center"" style=""width: 100px"">Reproduces<br>
by spores</td>
<td align=""center"" style=""width: 100px"">Found in<br>
water</td>
<td align=""center"" style=""width: 100px"">Bears<br>
flowers</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">P</td>
<td align=""center"" style=""width: px"">$\checkmark$</td>
<td align=""center"" style=""width: px""></td>
<td align=""center"" style=""width: px""></td>
<td align=""center"" style=""width: px"">$\checkmark$</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">Q</td>
<td align=""center"" style=""width: px""></td>
<td align=""center"" style=""width: px"">$\checkmark$</td>
<td align=""center"" style=""width: px""></td>
<td align=""center"" style=""width: px""></td>
</tr>
<tr>
<td align=""center"" style=""width: px"">R</td>
<td align=""center"" style=""width: px"">$\checkmark$</td>
<td align=""center"" style=""width: px""></td>
<td align=""center"" style=""width: px"">$\checkmark$</td>
<td align=""center"" style=""width: px"">$\checkmark$</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">S</td>
<td align=""center"" style=""width: px"">$\checkmark$</td>
<td align=""center"" style=""width: px"">$\checkmark$</td>
<td align=""center"" style=""width: px""></td>
<td align=""center"" style=""width: px""></td>
</tr>
</tbody>
</table>",,"The table below shows the characteristics of Plants P, Q, R and S.
A tick means that the plant has the characteristic.<br>
<br>
<br>
<table style=""height: 140px; width: px; border-width: 1px;"" align=
""center"" frame=""border"" rules=""all"">
<tbody>
<tr>
<td align=""center"" style=""width: 80px"">Plant</td>
<td align=""center"" style=""width: 100px"">Has a<br>
weak stem</td>
<td align=""center"" style=""width: 100px"">Reproduces<br>
by spores</td>
<td align=""center"" style=""width: 100px"">Found in<br>
water</td>
<td align=""center"" style=""width: 100px"">Bears<br>
flowers</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">P</td>
<td align=""center"" style=""width: px"">$\checkmark$</td>
<td align=""center"" style=""width: px""></td>
<td align=""center"" style=""width: px""></td>
<td align=""center"" style=""width: px"">$\checkmark$</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">Q</td>
<td align=""center"" style=""width: px""></td>
<td align=""center"" style=""width: px"">$\checkmark$</td>
<td align=""center"" style=""width: px""></td>
<td align=""center"" style=""width: px""></td>
</tr>
<tr>
<td align=""center"" style=""width: px"">R</td>
<td align=""center"" style=""width: px"">$\checkmark$</td>
<td align=""center"" style=""width: px""></td>
<td align=""center"" style=""width: px"">$\checkmark$</td>
<td align=""center"" style=""width: px"">$\checkmark$</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">S</td>
<td align=""center"" style=""width: px"">$\checkmark$</td>
<td align=""center"" style=""width: px"">$\checkmark$</td>
<td align=""center"" style=""width: px""></td>
<td align=""center"" style=""width: px""></td>
</tr>
</tbody>
</table>",A,A,2,2,n,,10
181246,108444934,3,Science,Classification,Recognise what classification is and why it is important,"How does classifying things help us?<br>
<br>
A: It shows how things can be similar or different<br>
B: It helps us to understand the diversity around us.<br>
C: It organizes things so that we can find them easily<br>
<br>
(1) A and B only<br>
(2) A and C only<br>
(3) B and C only<br>
(4) A, B and C",,"How does classifying things help us?<br>
<br>
A: It shows how things can be similar or different<br>
B: It helps us to understand the diversity around us.<br>
C: It organizes things so that we can find them easily<br>
<br>
(1) A and B only<br>
(2) A and C only<br>
(3) B and C only<br>
(4) A, B and C",D,D,2,2,n,,10
181246,111843520,3,Science,Animals,List & compare characteristics based on the classification*,"Using information from the chart above, state ONE similarity
between the grasshopper and Animal A.",,"Using information from the chart above, state ONE similarity
between the grasshopper and Animal A.",They <b>lay eggs</b>.,Animal A and the grasshopper lay eggs.,1,1,n,,10
181246,106475095,3,Science,Animals,Classify animals based on where they live (land/water)*,In which group will you classify the domestic duck?,,In which group will you classify the domestic duck?,<b>D</b>,Group D,1,1,n,,10
181246,105220498,3,Science,Animals,Classify animals based on the other characteristics*,"Study the classification chart below.<br>
Write down a suitable heading for each of the boxes.",images/qi/Default Folder/1028a_qsn_img_0_1592298543.png,"Study the classification chart below.<br>
Write down a suitable heading for each of the boxes.","a) <b>Cold-blooded</b><br>
b) <b>Warm-blooded</b><br>
c) <b>Mammals</b><br>
d) <b>Birds</b><br><br>
Only 1 correct answer $\to$ 0 mark<br>
Only 2 or 3 correct answers $\to$ 1 mark<br>
4 correct answers $\to$ 2 mark<br><br>",,2,0,y,No response,10
181246,108772214,3,Science,Animals,Classify animal that are exception from their animal group*,Name one other animal that can be represented by B.,,Name one other animal that can be represented by B.,"Any of the following:<br>
<b>Kiwi</b><br>
<b>Ostrich</b>",Kiwi,1,1,n,,10
181246,105348313,3,Science,Living Things and Non-Living Things,Classify organisms based on how they reproduce*,"Classify the following organisms correctly in the classification
chart below.",images/qi/Default Folder/92067a_qsn_img_0_1602826540.png,"Classify the following organisms correctly in the classification
chart below.",,,4,1,y,No response,10
181246,108803213,3,Science,Living Things and Non-Living Things,Similarities&Differences between diff grps of living things*,"What is the difference between a bird and a tree?<br>
<br>
<br>
<table style=""height: 120px; width: px; border-width: 1px;"" align=
""center"" frame=""border"" rules=""all"">
<tbody>
<tr>
<td align=""center"" style=""width: 50px""></td>
<td align=""center"" style=""width: 250px"">Bird</td>
<td align=""center"" style=""width: 250px"">Tree</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">(1)</td>
<td align=""center"" style=""width: px"">Can reproduce</td>
<td align=""center"" style=""width: px"">Cannot reproduce</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">(2)</td>
<td align=""center"" style=""width: px"">Able to grow</td>
<td align=""center"" style=""width: px"">Unable to grow</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">(3)</td>
<td align=""center"" style=""width: px"">Respond to changes
quickly</td>
<td align=""center"" style=""width: px"">Respond to changes slowly</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">(4)</td>
<td align=""center"" style=""width: px"">Need air, food and water</td>
<td align=""center"" style=""width: px"">Does not need air, food and
water</td>
</tr>
</tbody>
</table>",,"What is the difference between a bird and a tree?<br>
<br>
<br>
<table style=""height: 120px; width: px; border-width: 1px;"" align=
""center"" frame=""border"" rules=""all"">
<tbody>
<tr>
<td align=""center"" style=""width: 50px""></td>
<td align=""center"" style=""width: 250px"">Bird</td>
<td align=""center"" style=""width: 250px"">Tree</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">(1)</td>
<td align=""center"" style=""width: px"">Can reproduce</td>
<td align=""center"" style=""width: px"">Cannot reproduce</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">(2)</td>
<td align=""center"" style=""width: px"">Able to grow</td>
<td align=""center"" style=""width: px"">Unable to grow</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">(3)</td>
<td align=""center"" style=""width: px"">Respond to changes
quickly</td>
<td align=""center"" style=""width: px"">Respond to changes slowly</td>
</tr>
<tr>
<td align=""center"" style=""width: px"">(4)</td>
<td align=""center"" style=""width: px"">Need air, food and water</td>
<td align=""center"" style=""width: px"">Does not need air, food and
water</td>
</tr>
</tbody>
</table>",C,A,2,0,y,Compare living groups,10
181246,108783369,3,Science,Living Things and Non-Living Things,Understand&identify characteristics of diff of living thing*,Explain your answer in part (a).,,Explain your answer in part (a).,"Grass is a <b>plant</b> [1] and the rest are <b>animals</b> [1].
<br><br>

Accept any differences between animals and plants (able to make food, able to move around quickly etc.)",Grass as it can&#8217;t move from place to place by itself,2,1,y,Concept gap,10
181246,108801610,3,Science,Living Things and Non-Living Things,Classify organisms according to diff grps of living things*,"Group the living things given in the box correctly in the
classification chart below.",images/qi/Default Folder/261a_qsn_img_0_1587350076.png,"Group the living things given in the box correctly in the
classification chart below.","Animal: <b>Tiger, Owl</b> [1]<br>
Plants: <b>Frangipani, Fern</b> [1]<br>
Fungi: <b>Toadstool, Mould, Mushroom</b> [1]<br>
Micro-organism: <b>Bacteria</b> [1]",,4,4,n,,10
181246,108444505,3,Science,Living Things and Non-Living Things,List and compare characteristics based on classification*,State three characteristics of organism B.,,State three characteristics of organism B.,"Organism B <b>cannot move freely by itself</b> [1m], it <b>can make
its own food</b> [1m] and it <b>can respond to changes</b>. [1m]",Organism B can make its own food and can respond to changes.,3,2,y,Concept gap,10
181246,106941984,3,Science,Plants,Identify plants based on their general characteristics.,"Based on the flow chart, state one way in which B is different from C.",,"Based on the flow chart, state one way in which B is different from C.",C <b>bears fruits</b> but B <b>does not bear fruit</b>.,One bear fruits while the other does not,1,0,y,Concept gap,10
181246,108444971,3,Science,Classification,Recognise characteristics of things based on classification,Look at the classification chart below.,images/qi/Default Folder/90769a_qsn_img_0_1600266382.png,Look at the classification chart below.,B,B,2,2,n,,10
181246,105138673,3,Science,Living Things and Non-Living Things,Compare differences between living and non-living things,"Which one of the following is a characteristic of all living
things?<br>
<br>
(1) They can grow.<br>
(2) They cannot reproduce.<br>
(3) They make their own food.<br>
(4) They need water and food only.",,"Which one of the following is a characteristic of all living
things?<br>
<br>
(1) They can grow.<br>
(2) They cannot reproduce.<br>
(3) They make their own food.<br>
(4) They need water and food only.",A,A,2,2,n,,10
181246,108445720,3,Science,Fungi and Bacteria,Compare the characteristics of fungi and plants.,"Which of the following statement/s about the bird's nest fern and
mushrooms is/are true?<br>
<br>
A: They both reproduce by spores.<br>
B: They both make their own food.<br>
C: Both require the wind to ensure that their offspring do not grow
in an overcrowded environment.<br>
<br>
(1) A only<br>
(2) A and B only<br>
(3) A and C only<br>
(4) A, B and C",,"Which of the following statement/s about the bird's nest fern and
mushrooms is/are true?<br>
<br>
A: They both reproduce by spores.<br>
B: They both make their own food.<br>
C: Both require the wind to ensure that their offspring do not grow
in an overcrowded environment.<br>
<br>
(1) A only<br>
(2) A and B only<br>
(3) A and C only<br>
(4) A, B and C",C,A,2,0,y,Spore producers,4
181246,113314158,3,Science,Exploring Materials,Identify properties of material for making an object or part,Give one material that X is usually made of.,,Give one material that X is usually made of.,<b>Glass</b> or <b>plastic</b>.,Plastic,1,1,n,,10
181246,116481717,3,Science,Life Cycles of Plants and Animals,Recognise what life cycles & their importance are,<html><head></head><body><p>Explain how by laying many eggs each time can help insect X in their survival.&nbsp;</p></body></html>,,<html><head></head><body><p>Explain how by laying many eggs each time can help insect X in their survival.&nbsp;</p></body></html>,<html><head></head><body><p>This increases the chance of eggs hatching and growing into adults to continue the life cycle.&nbsp;</p></body></html>,It ensures continuity of their kind.,1,0,y,Life cycle concept,10
181246,116481680,3,Science,Life Cycles of Plants and Animals,Use process skills to answer experimental-related questions,<html><head></head><body><p>What variable was changed in this experiment?&nbsp;</p></body></html>,,<html><head></head><body><p>What variable was changed in this experiment?&nbsp;</p></body></html>,<html><head></head><body><p><strong>type of food</strong></p></body></html>,The number of time,1,0,y,Process skills,10
181246,124030435,3,Science,Fungi and Bacteria,Classify bacteria and fungi based on their characteristics.,"<html><head></head><body><p>Which of the following headings best represent groups A and B?</p><table class=""ck-table-resized"" style=""float: left; width: 100%; border-style: none; border-collapse: collapse; border-color: black; border-width: 1px;""><colgroup><col style=""width:14.88%;""><col style=""width:41.65%;""><col style=""width:43.47%;""></colgroup><tbody><tr><td style=""border-color: rgb(255, 255, 255) rgb(0, 0, 0) rgb(255, 255, 255) rgb(255, 255, 255); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;"">&nbsp;</td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;""><strong>Group A</strong></p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;""><strong>Group B</strong></p></td></tr><tr><td style=""border-color: rgb(255, 255, 255) rgb(0, 0, 0) rgb(255, 255, 255) rgb(255, 255, 255); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">(1)</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Fungi</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Not fungi</p></td></tr><tr><td style=""border-color: rgb(255, 255, 255) rgb(0, 0, 0) rgb(255, 255, 255) rgb(255, 255, 255); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">(2)</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Useful to Man</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Harmful to Man</p></td></tr><tr><td style=""border-color: rgb(255, 255, 255) rgb(0, 0, 0) rgb(255, 255, 255) rgb(255, 255, 255); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">(3)</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Can make its own food</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Cannot make its own food</p></td></tr><tr><td style=""border-color: rgb(255, 255, 255) rgb(0, 0, 0) rgb(255, 255, 255) rgb(255, 255, 255); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">(4)</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Can be seen with the naked eye&nbsp;</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Cannot be seen with the naked eye</p></td></tr></tbody></table></body></html>",,"<html><head></head><body><p>Which of the following headings best represent groups A and B?</p><table class=""ck-table-resized"" style=""float: left; width: 100%; border-style: none; border-collapse: collapse; border-color: black; border-width: 1px;""><colgroup><col style=""width:14.88%;""><col style=""width:41.65%;""><col style=""width:43.47%;""></colgroup><tbody><tr><td style=""border-color: rgb(255, 255, 255) rgb(0, 0, 0) rgb(255, 255, 255) rgb(255, 255, 255); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;"">&nbsp;</td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;""><strong>Group A</strong></p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;""><strong>Group B</strong></p></td></tr><tr><td style=""border-color: rgb(255, 255, 255) rgb(0, 0, 0) rgb(255, 255, 255) rgb(255, 255, 255); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">(1)</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Fungi</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Not fungi</p></td></tr><tr><td style=""border-color: rgb(255, 255, 255) rgb(0, 0, 0) rgb(255, 255, 255) rgb(255, 255, 255); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">(2)</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Useful to Man</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Harmful to Man</p></td></tr><tr><td style=""border-color: rgb(255, 255, 255) rgb(0, 0, 0) rgb(255, 255, 255) rgb(255, 255, 255); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">(3)</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Can make its own food</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Cannot make its own food</p></td></tr><tr><td style=""border-color: rgb(255, 255, 255) rgb(0, 0, 0) rgb(255, 255, 255) rgb(255, 255, 255); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">(4)</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Can be seen with the naked eye&nbsp;</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Cannot be seen with the naked eye</p></td></tr></tbody></table></body></html>",D,D,2,2,n,,4
181246,108102476,3,Science,Fungi and Bacteria,Classify groups of living things based on characteristics.,<html><head></head><body><p>What are the characteristics of organism K?&nbsp;</p></body></html>,,<html><head></head><body><p>What are the characteristics of organism K?&nbsp;</p></body></html>,<html><head></head><body><p>Organism K is a living thing that reproduces by seeds and cannot move freely on its own.&nbsp;</p></body></html>,K can&#39;t move freely on its own and it reproduces by seeds.,1,0,y,Concept gap,4
181246,108414986,3,Science,Living Things and Non-Living Things,Identify characteristics of living things from observations,<html><head></head><body><p>Match each of the following scenarios to its respective characteristics of living things.&nbsp;</p></body></html>,https://attachment.srv.geniebook.com/api/v2/public/files/QUtZwZ4Rmek19E7m.svg,<html><head></head><body><p>Match each of the following scenarios to its respective characteristics of living things.&nbsp;</p></body></html>,,,2,2,n,,10
181246,108770609,3,Science,Fungi and Bacteria,Use process skills to answer experimental-related questions,<html><head></head><body><p>State the aim of Jeremy’s experiment.</p></body></html>,,<html><head></head><body><p>State the aim of Jeremy’s experiment.</p></body></html>,"<html><head></head><body><p style=""text-align:justify;"">To find out if moisture/ water is required for the growth of mould.</p></body></html>",To see if living things need water,1,0,y,Process skills,4
